DEFICIENT,SATISFIED,BLOATED,COMMUNITY,SALARY,TIMES_TRADED,INTROVERSION
4,5,1,0,53.0782,13355,29
4,5,1,1,27.813,10090,29
0,9,1,5,43.5733,10021,29
5,4,1,5,10.9935,6860,29
0,9,1,8,52.0414,11147,29
3,6,1,4,25.4921,5207,29
2,7,1,9,55.0655,13118,29
0,9,1,5,31.6986,14148,29
3,6,1,3,17.6837,13316,29
9,1,0,8,15.6967,11207,29
5,5,0,6,22.4959,14142,29
6,3,1,9,25.3504,7915,29
5,4,1,0,41.5014,5656,29
2,7,1,6,23.8993,11708,29
1,8,1,7,40.0881,7985,29
2,7,1,3,26.0086,8329,29
4,5,1,7,27.332,7556,30
4,5,1,2,52.7963,13821,30
2,7,1,4,32.3771,13964,30
0,9,1,1,39.0224,9806,30
3,6,1,8,44.0521,5810,30
3,6,1,1,54.8477,13590,30
1,8,1,0,32.0687,9782,30
3,6,1,7,34.0245,7236,30
1,8,1,6,57.4944,10666,30
10,0,0,7,10.9275,5290,30
3,6,1,0,42.1582,8994,30
1,8,1,5,38.1496,12241,30
2,7,1,5,33.215,5063,30
4,5,1,2,32.6296,6803,30
2,7,1,4,52.5303,9239,30
5,4,1,6,17.8636,11342,30
10,0,0,0,0.118497,7836,30
2,7,1,4,27.8463,6708,30
4,5,1,5,23.4595,8581,30
4,5,1,4,44.9275,7696,30
3,6,1,1,50.492,10926,30
6,3,1,1,17.0499,7958,30
5,4,1,6,41.7724,6183,30
3,6,1,8,49.1161,12818,30
3,6,1,1,23.5342,11103,30
4,5,1,8,55.157,4795,30
1,8,1,6,33.5221,13640,30
2,7,1,5,59.5602,13570,30
3,6,1,3,31.9636,10697,30
4,5,1,0,31.7659,12410,30
1,8,1,8,56.407,13281,30
1,8,1,3,50.3165,5448,30
4,5,1,3,44.7355,7679,30
5,4,1,4,41.5373,7876,30
6,3,1,0,40.8269,5496,30
2,7,1,8,27.2196,12594,30
4,5,1,4,35.545,5868,30
2,7,1,6,30.9587,5982,30
4,5,1,5,37.0143,10423,30
4,5,1,5,56.0989,10012,30
4,5,1,5,41.3091,5824,30
4,5,1,0,40.706,7540,30
0,9,1,4,37.6026,12089,30
4,5,1,4,50.415,7234,30
2,7,1,7,34.854,12300,30
3,6,1,9,38.8241,7243,30
2,7,1,5,21.3407,13006,30
1,8,1,8,28.7644,8743,30
3,6,1,4,16.3513,11385,30
2,7,1,2,32.9933,8288,30
3,6,1,2,43.2957,9374,30
4,5,1,3,59.6694,8865,30
7,2,1,5,44.7818,7228,30
9,1,0,6,16.0581,13586,30
4,5,1,1,18.5907,5665,30
4,5,1,3,40.2876,9022,30
2,7,1,3,36.1259,9760,30
3,6,1,8,61.1725,4977,30
3,6,1,8,52.5445,10753,30
8,1,1,6,17.5169,5259,30
4,5,1,3,31.6769,6239,30
7,2,1,2,23.1998,6672,30
3,6,1,5,42.7668,5136,30
3,6,1,1,28.2023,14443,30
3,6,1,4,26.6816,6318,30
5,4,1,8,34.7399,6724,30
4,5,1,6,70.2226,13404,30
3,6,1,2,49.3274,13068,30
5,4,1,7,37.6376,4260,30
3,6,1,4,31.5905,5828,30
3,6,1,3,30.7117,6912,30
10,0,0,7,7.89192,4196,30
3,6,1,1,47.2191,9368,30
1,8,1,5,51.2756,14342,30
3,6,1,7,58.4169,8486,30
5,4,1,1,28.9999,7339,30
6,4,0,8,20.5868,6163,30
5,5,0,4,21.7266,9580,30
2,7,1,1,45.6296,11738,30
0,9,1,8,61.3272,14524,30
3,7,0,0,15.288,8799,30
0,9,1,9,48.5884,10882,30
3,6,1,4,19.1491,10430,30
4,5,1,9,35.0848,10860,30
5,4,1,0,53.0782,13334,30
3,6,1,1,27.813,10093,30
0,9,1,5,43.5733,10024,30
5,4,1,5,10.9935,6865,30
0,9,1,8,52.0414,11155,30
2,7,1,4,25.4921,5201,30
3,6,1,9,55.0655,13140,30
0,9,1,5,31.6986,14139,30
3,6,1,3,17.6837,13310,30
10,0,0,8,15.6967,11206,30
5,5,0,6,22.4959,14157,30
6,3,1,9,25.3504,7917,30
5,4,1,0,41.5014,5648,30
2,8,0,6,23.8993,11702,30
1,8,1,7,40.0881,7964,30
2,7,1,3,26.0086,8328,30
3,6,1,7,27.332,7550,31
5,4,1,2,52.7963,13855,31
2,7,1,4,32.3771,13946,31
0,9,1,1,39.0224,9821,31
1,8,1,8,44.0521,5798,31
3,6,1,1,54.8477,13601,31
1,8,1,0,32.0687,9773,31
3,6,1,7,34.0245,7213,31
1,8,1,6,57.4944,10674,31
10,0,0,7,10.9275,5263,31
2,7,1,0,42.1582,8968,31
1,8,1,5,38.1496,12230,31
2,7,1,5,33.215,5063,31
4,5,1,2,32.6296,6804,31
2,7,1,4,52.5303,9238,31
6,3,1,6,17.8636,11344,31
10,0,0,0,0.118497,7835,31
2,7,1,4,27.8463,6708,31
3,6,1,5,23.4595,8592,31
3,6,1,4,44.9275,7689,31
0,9,1,1,50.492,10945,31
6,3,1,1,17.0499,7960,31
5,4,1,6,41.7724,6192,31
3,6,1,8,49.1161,12814,31
3,6,1,1,23.5342,11103,31
4,5,1,8,55.157,4798,31
1,8,1,6,33.5221,13638,31
2,7,1,5,59.5602,13578,31
3,6,1,3,31.9636,10680,31
4,5,1,0,31.7659,12407,31
1,8,1,8,56.407,13284,31
3,6,1,3,50.3165,5439,31
4,5,1,3,44.7355,7687,31
8,1,1,4,41.5373,7879,31
7,2,1,0,40.8269,5497,31
2,7,1,8,27.2196,12613,31
4,5,1,4,35.545,5855,31
3,6,1,6,30.9587,5995,31
4,5,1,5,37.0143,10429,31
4,5,1,5,56.0989,10024,31
4,5,1,5,41.3091,5834,31
4,5,1,0,40.706,7548,31
0,9,1,4,37.6026,12079,31
5,4,1,4,50.415,7231,31
1,8,1,7,34.854,12300,31
3,6,1,9,38.8241,7251,31
2,7,1,5,21.3407,13011,31
1,8,1,8,28.7644,8719,31
3,6,1,4,16.3513,11389,31
1,8,1,2,32.9933,8291,31
3,6,1,2,43.2957,9385,31
4,5,1,3,59.6694,8844,31
6,3,1,5,44.7818,7210,31
7,3,0,6,16.0581,13604,31
3,6,1,1,18.5907,5663,31
4,5,1,3,40.2876,9004,31
2,7,1,3,36.1259,9763,31
3,6,1,8,61.1725,4978,31
4,5,1,8,52.5445,10747,31
8,1,1,6,17.5169,5266,31
4,5,1,3,31.6769,6229,31
5,4,1,2,23.1998,6641,31
3,6,1,5,42.7668,5138,31
3,6,1,1,28.2023,14473,31
7,2,1,4,26.6816,6316,31
5,4,1,8,34.7399,6719,31
2,7,1,6,70.2226,13444,31
3,6,1,2,49.3274,13077,31
7,2,1,7,37.6376,4234,31
3,6,1,4,31.5905,5820,31
3,6,1,3,30.7117,6911,31
8,2,0,7,7.89192,4199,31
3,6,1,1,47.2191,9369,31
1,8,1,5,51.2756,14338,31
2,7,1,7,58.4169,8460,31
5,4,1,1,28.9999,7331,31
5,5,0,8,20.5868,6175,31
2,8,0,4,21.7266,9571,31
2,7,1,1,45.6296,11745,31
0,9,1,8,61.3272,14537,31
3,6,1,0,15.288,8801,31
1,8,1,9,48.5884,10904,31
3,6,1,4,19.1491,10410,31
5,4,1,9,35.0848,10866,31
5,4,1,0,53.0782,13354,31
3,6,1,1,27.813,10092,31
2,7,1,5,43.5733,10026,31
5,4,1,5,10.9935,6884,31
0,9,1,8,52.0414,11156,31
2,7,1,4,25.4921,5193,31
3,6,1,9,55.0655,13142,31
0,9,1,5,31.6986,14138,31
3,6,1,3,17.6837,13307,31
9,1,0,8,15.6967,11222,31
5,5,0,6,22.4959,14157,31
6,3,1,9,25.3504,7924,31
4,5,1,0,41.5014,5643,31
2,7,1,6,23.8993,11726,31
1,8,1,7,40.0881,7934,31
2,7,1,3,26.0086,8313,31
3,6,1,7,27.332,7523,32
4,5,1,2,52.7963,13849,32
2,7,1,4,32.3771,13943,32
0,9,1,1,39.0224,9835,32
3,6,1,8,44.0521,5800,32
3,6,1,1,54.8477,13601,32
1,8,1,0,32.0687,9765,32
3,6,1,7,34.0245,7195,32
1,8,1,6,57.4944,10688,32
10,0,0,7,10.9275,5247,32
3,6,1,0,42.1582,8966,32
1,8,1,5,38.1496,12232,32
2,7,1,5,33.215,5073,32
4,5,1,2,32.6296,6822,32
2,7,1,4,52.5303,9224,32
5,4,1,6,17.8636,11367,32
10,0,0,0,0.118497,7838,32
1,8,1,4,27.8463,6694,32
4,5,1,5,23.4595,8598,32
3,6,1,4,44.9275,7691,32
2,7,1,1,50.492,10941,32
7,2,1,1,17.0499,7956,32
5,4,1,6,41.7724,6190,32
3,6,1,8,49.1161,12812,32
3,6,1,1,23.5342,11099,32
4,5,1,8,55.157,4800,32
1,8,1,6,33.5221,13647,32
2,7,1,5,59.5602,13579,32
3,6,1,3,31.9636,10671,32
4,5,1,0,31.7659,12404,32
1,8,1,8,56.407,13286,32
3,6,1,3,50.3165,5451,32
4,5,1,3,44.7355,7671,32
7,2,1,4,41.5373,7862,32
7,2,1,0,40.8269,5509,32
2,7,1,8,27.2196,12611,32
4,5,1,4,35.545,5845,32
3,6,1,6,30.9587,6011,32
4,5,1,5,37.0143,10428,32
4,5,1,5,56.0989,10036,32
4,5,1,5,41.3091,5850,32
4,5,1,0,40.706,7529,32
0,9,1,4,37.6026,12073,32
4,5,1,4,50.415,7215,32
1,8,1,7,34.854,12291,32
3,6,1,9,38.8241,7262,32
2,7,1,5,21.3407,13022,32
1,8,1,8,28.7644,8712,32
3,6,1,4,16.3513,11384,32
1,8,1,2,32.9933,8283,32
3,6,1,2,43.2957,9392,32
4,5,1,3,59.6694,8838,32
7,2,1,5,44.7818,7220,32
9,1,0,6,16.0581,13598,32
3,6,1,1,18.5907,5681,32
4,5,1,3,40.2876,9002,32
2,7,1,3,36.1259,9759,32
3,6,1,8,61.1725,5005,32
3,6,1,8,52.5445,10749,32
8,1,1,6,17.5169,5285,32
5,4,1,3,31.6769,6227,32
6,3,1,2,23.1998,6636,32
3,6,1,5,42.7668,5150,32
3,6,1,1,28.2023,14480,32
6,3,1,4,26.6816,6313,32
4,5,1,8,34.7399,6712,32
4,5,1,6,70.2226,13439,32
3,6,1,2,49.3274,13086,32
5,4,1,7,37.6376,4223,32
3,6,1,4,31.5905,5818,32
3,6,1,3,30.7117,6910,32
10,0,0,7,7.89192,4178,32
3,6,1,1,47.2191,9363,32
1,8,1,5,51.2756,14354,32
3,6,1,7,58.4169,8429,32
4,5,1,1,28.9999,7342,32
5,5,0,8,20.5868,6173,32
3,7,0,4,21.7266,9576,32
2,7,1,1,45.6296,11770,32
0,9,1,8,61.3272,14532,32
3,6,1,0,15.288,8801,32
0,9,1,9,48.5884,10903,32
3,6,1,4,19.1491,10412,32
5,4,1,9,35.0848,10865,32
6,3,1,0,53.0782,13360,32
4,5,1,1,27.813,10107,32
2,7,1,5,43.5733,10034,32
4,5,1,5,10.9935,6897,32
0,9,1,8,52.0414,11151,32
2,7,1,4,25.4921,5192,32
2,7,1,9,55.0655,13157,32
0,9,1,5,31.6986,14146,32
3,6,1,3,17.6837,13293,32
9,1,0,8,15.6967,11224,32
5,5,0,6,22.4959,14170,32
7,2,1,9,25.3504,7926,32
4,5,1,0,41.5014,5635,32
2,7,1,6,23.8993,11720,32
2,7,1,7,40.0881,7905,32
2,7,1,3,26.0086,8299,32
3,6,1,7,27.332,7513,33
5,4,1,2,52.7963,13835,33
2,7,1,4,32.3771,13964,33
0,9,1,1,39.0224,9847,33
3,6,1,8,44.0521,5794,33
3,6,1,1,54.8477,13617,33
1,8,1,0,32.0687,9771,33
3,6,1,7,34.0245,7164,33
2,7,1,6,57.4944,10696,33
10,0,0,7,10.9275,5218,33
3,6,1,0,42.1582,8966,33
1,8,1,5,38.1496,12245,33
2,7,1,5,33.215,5070,33
4,5,1,2,32.6296,6815,33
2,7,1,4,52.5303,9223,33
4,5,1,6,17.8636,11381,33
10,0,0,0,0.118497,7845,33
2,7,1,4,27.8463,6692,33
3,6,1,5,23.4595,8590,33
3,6,1,4,44.9275,7694,33
2,7,1,1,50.492,10948,33
6,3,1,1,17.0499,7970,33
5,4,1,6,41.7724,6204,33
3,6,1,8,49.1161,12819,33
3,6,1,1,23.5342,11096,33
4,5,1,8,55.157,4802,33
1,8,1,6,33.5221,13653,33
2,7,1,5,59.5602,13589,33
3,6,1,3,31.9636,10676,33
5,4,1,0,31.7659,12397,33
1,8,1,8,56.407,13273,33
2,7,1,3,50.3165,5434,33
5,4,1,3,44.7355,7666,33
5,4,1,4,41.5373,7852,33
7,2,1,0,40.8269,5506,33
2,7,1,8,27.2196,12609,33
5,4,1,4,35.545,5846,33
2,7,1,6,30.9587,6020,33
4,5,1,5,37.0143,10445,33
4,5,1,5,56.0989,10059,33
4,5,1,5,41.3091,5844,33
3,6,1,0,40.706,7528,33
0,9,1,4,37.6026,12072,33
5,4,1,4,50.415,7199,33
1,8,1,7,34.854,12277,33
4,5,1,9,38.8241,7271,33
2,7,1,5,21.3407,13034,33
1,8,1,8,28.7644,8707,33
3,6,1,4,16.3513,11392,33
1,8,1,2,32.9933,8271,33
3,6,1,2,43.2957,9396,33
4,5,1,3,59.6694,8827,33
7,2,1,5,44.7818,7199,33
8,2,0,6,16.0581,13593,33
3,6,1,1,18.5907,5690,33
4,5,1,3,40.2876,8994,33
2,7,1,3,36.1259,9766,33
3,6,1,8,61.1725,5009,33
3,6,1,8,52.5445,10756,33
8,1,1,6,17.5169,5303,33
3,6,1,3,31.6769,6226,33
7,2,1,2,23.1998,6633,33
3,6,1,5,42.7668,5167,33
2,7,1,1,28.2023,14496,33
6,3,1,4,26.6816,6306,33
5,4,1,8,34.7399,6705,33
3,6,1,6,70.2226,13446,33
3,6,1,2,49.3274,13105,33
5,4,1,7,37.6376,4203,33
3,6,1,4,31.5905,5828,33
3,6,1,3,30.7117,6907,33
9,1,0,7,7.89192,4156,33
3,6,1,1,47.2191,9379,33
1,8,1,5,51.2756,14354,33
3,6,1,7,58.4169,8401,33
5,4,1,1,28.9999,7349,33
5,5,0,8,20.5868,6155,33
3,7,0,4,21.7266,9572,33
2,7,1,1,45.6296,11779,33
0,9,1,8,61.3272,14528,33
3,6,1,0,15.288,8810,33
0,9,1,9,48.5884,10923,33
3,6,1,4,19.1491,10412,33
5,4,1,9,35.0848,10864,33
5,4,1,0,53.0782,13347,33
4,5,1,1,27.813,10111,33
1,8,1,5,43.5733,10045,33
4,5,1,5,10.9935,6898,33
0,9,1,8,52.0414,11165,33
2,7,1,4,25.4921,5185,33
3,6,1,9,55.0655,13171,33
0,9,1,5,31.6986,14146,33
3,6,1,3,17.6837,13276,33
10,0,0,8,15.6967,11209,33
5,5,0,6,22.4959,14176,33
6,3,1,9,25.3504,7927,33
4,5,1,0,41.5014,5632,33
2,7,1,6,23.8993,11721,33
1,8,1,7,40.0881,7882,33
3,6,1,3,26.0086,8291,33
3,6,1,7,27.332,7496,34
4,5,1,2,52.7963,13836,34
2,7,1,4,32.3771,13958,34
0,9,1,1,39.0224,9862,34
5,4,1,8,44.0521,5794,34
3,6,1,1,54.8477,13630,34
1,8,1,0,32.0687,9766,34
3,6,1,7,34.0245,7153,34
2,7,1,6,57.4944,10702,34
10,0,0,7,10.9275,5196,34
4,5,1,0,42.1582,8976,34
1,8,1,5,38.1496,12252,34
2,7,1,5,33.215,5077,34
4,5,1,2,32.6296,6826,34
2,7,1,4,52.5303,9228,34
5,4,1,6,17.8636,11379,34
10,0,0,0,0.118497,7836,34
2,7,1,4,27.8463,6672,34
4,5,1,5,23.4595,8600,34
3,6,1,4,44.9275,7682,34
0,9,1,1,50.492,10945,34
7,2,1,1,17.0499,7971,34
5,4,1,6,41.7724,6207,34
3,6,1,8,49.1161,12814,34
3,6,1,1,23.5342,11105,34
4,5,1,8,55.157,4818,34
1,8,1,6,33.5221,13679,34
2,7,1,5,59.5602,13581,34
3,6,1,3,31.9636,10659,34
4,5,1,0,31.7659,12408,34
1,8,1,8,56.407,13281,34
1,8,1,3,50.3165,5419,34
4,5,1,3,44.7355,7671,34
7,2,1,4,41.5373,7844,34
8,1,1,0,40.8269,5504,34
2,7,1,8,27.2196,12614,34
5,4,1,4,35.545,5843,34
3,6,1,6,30.9587,6044,34
4,5,1,5,37.0143,10452,34
4,5,1,5,56.0989,10074,34
6,3,1,5,41.3091,5879,34
3,6,1,0,40.706,7531,34
0,9,1,4,37.6026,12047,34
4,5,1,4,50.415,7184,34
2,7,1,7,34.854,12250,34
3,6,1,9,38.8241,7300,34
2,7,1,5,21.3407,13020,34
1,8,1,8,28.7644,8724,34
3,6,1,4,16.3513,11393,34
1,8,1,2,32.9933,8277,34
3,6,1,2,43.2957,9391,34
4,5,1,3,59.6694,8818,34
6,3,1,5,44.7818,7211,34
9,1,0,6,16.0581,13596,34
3,6,1,1,18.5907,5694,34
3,6,1,3,40.2876,8990,34
2,7,1,3,36.1259,9751,34
3,6,1,8,61.1725,5025,34
4,5,1,8,52.5445,10754,34
8,1,1,6,17.5169,5301,34
4,5,1,3,31.6769,6221,34
6,3,1,2,23.1998,6638,34
3,6,1,5,42.7668,5162,34
3,6,1,1,28.2023,14498,34
5,4,1,4,26.6816,6294,34
7,2,1,8,34.7399,6700,34
3,6,1,6,70.2226,13465,34
3,6,1,2,49.3274,13114,34
7,2,1,7,37.6376,4188,34
3,6,1,4,31.5905,5829,34
3,6,1,3,30.7117,6913,34
8,2,0,7,7.89192,4127,34
3,6,1,1,47.2191,9383,34
1,8,1,5,51.2756,14357,34
3,6,1,7,58.4169,8377,34
5,4,1,1,28.9999,7359,34
4,6,0,8,20.5868,6165,34
3,7,0,4,21.7266,9563,34
2,7,1,1,45.6296,11777,34
0,9,1,8,61.3272,14541,34
4,5,1,0,15.288,8809,34
2,7,1,9,48.5884,10950,34
3,6,1,4,19.1491,10403,34
5,4,1,9,35.0848,10879,34
6,3,1,0,53.0782,13336,34
4,5,1,1,27.813,10122,34
2,7,1,5,43.5733,10050,34
5,4,1,5,10.9935,6893,34
0,9,1,8,52.0414,11160,34
1,8,1,4,25.4921,5180,34
3,6,1,9,55.0655,13167,34
0,9,1,5,31.6986,14134,34
3,6,1,3,17.6837,13271,34
9,1,0,8,15.6967,11215,34
5,5,0,6,22.4959,14179,34
5,4,1,9,25.3504,7935,34
5,4,1,0,41.5014,5621,34
2,7,1,6,23.8993,11728,34
1,8,1,7,40.0881,7852,34
2,7,1,3,26.0086,8273,34
3,6,1,7,27.332,7467,35
4,5,1,2,52.7963,13836,35
3,6,1,4,32.3771,13963,35
0,9,1,1,39.0224,9862,35
4,5,1,8,44.0521,5808,35
3,6,1,1,54.8477,13675,35
1,8,1,0,32.0687,9770,35
3,6,1,7,34.0245,7141,35
2,7,1,6,57.4944,10709,35
10,0,0,7,10.9275,5188,35
2,7,1,0,42.1582,8976,35
1,8,1,5,38.1496,12262,35
2,7,1,5,33.215,5062,35
4,5,1,2,32.6296,6828,35
2,7,1,4,52.5303,9222,35
5,4,1,6,17.8636,11386,35
10,0,0,0,0.118497,7846,35
2,7,1,4,27.8463,6680,35
4,5,1,5,23.4595,8616,35
3,6,1,4,44.9275,7671,35
1,8,1,1,50.492,10948,35
5,4,1,1,17.0499,7976,35
8,1,1,6,41.7724,6205,35
3,6,1,8,49.1161,12817,35
3,6,1,1,23.5342,11119,35
4,5,1,8,55.157,4817,35
1,8,1,6,33.5221,13683,35
2,7,1,5,59.5602,13576,35
3,6,1,3,31.9636,10642,35
4,5,1,0,31.7659,12404,35
4,5,1,8,56.407,13275,35
1,8,1,3,50.3165,5429,35
5,4,1,3,44.7355,7664,35
6,3,1,4,41.5373,7848,35
7,2,1,0,40.8269,5495,35
2,7,1,8,27.2196,12593,35
4,5,1,4,35.545,5828,35
2,7,1,6,30.9587,6048,35
5,4,1,5,37.0143,10459,35
4,5,1,5,56.0989,10074,35
5,4,1,5,41.3091,5886,35
5,4,1,0,40.706,7515,35
0,9,1,4,37.6026,12037,35
5,4,1,4,50.415,7174,35
2,7,1,7,34.854,12237,35
5,4,1,9,38.8241,7301,35
2,7,1,5,21.3407,13016,35
1,8,1,8,28.7644,8715,35
3,6,1,4,16.3513,11405,35
2,7,1,2,32.9933,8282,35
3,6,1,2,43.2957,9403,35
4,5,1,3,59.6694,8815,35
6,3,1,5,44.7818,7199,35
8,2,0,6,16.0581,13603,35
3,6,1,1,18.5907,5701,35
4,5,1,3,40.2876,8986,35
2,7,1,3,36.1259,9745,35
3,6,1,8,61.1725,5053,35
4,5,1,8,52.5445,10754,35
8,1,1,6,17.5169,5320,35
5,4,1,3,31.6769,6219,35
5,4,1,2,23.1998,6631,35
3,6,1,5,42.7668,5163,35
3,6,1,1,28.2023,14503,35
4,5,1,4,26.6816,6284,35
7,2,1,8,34.7399,6696,35
3,6,1,6,70.2226,13467,35
3,6,1,2,49.3274,13114,35
8,1,1,7,37.6376,4171,35
3,6,1,4,31.5905,5827,35
5,4,1,3,30.7117,6921,35
8,2,0,7,7.89192,4110,35
3,6,1,1,47.2191,9397,35
1,8,1,5,51.2756,14355,35
3,6,1,7,58.4169,8368,35
3,6,1,1,28.9999,7355,35
4,6,0,8,20.5868,6181,35
3,7,0,4,21.7266,9564,35
2,7,1,1,45.6296,11764,35
0,9,1,8,61.3272,14548,35
3,6,1,0,15.288,8795,35
2,7,1,9,48.5884,10973,35
3,6,1,4,19.1491,10407,35
5,4,1,9,35.0848,10890,35
6,3,1,0,53.0782,13336,35
4,5,1,1,27.813,10137,35
1,8,1,5,43.5733,10041,35
5,4,1,5,10.9935,6897,35
0,9,1,8,52.0414,11156,35
3,6,1,4,25.4921,5172,35
2,7,1,9,55.0655,13175,35
0,9,1,5,31.6986,14135,35
3,6,1,3,17.6837,13257,35
9,1,0,8,15.6967,11220,35
5,5,0,6,22.4959,14189,35
5,4,1,9,25.3504,7935,35
5,4,1,0,41.5014,5608,35
2,7,1,6,23.8993,11728,35
1,8,1,7,40.0881,7850,35
2,7,1,3,26.0086,8264,35
4,5,1,7,27.332,7459,36
4,5,1,2,52.7963,13840,36
3,6,1,4,32.3771,13959,36
0,9,1,1,39.0224,9881,36
4,5,1,8,44.0521,5814,36
3,6,1,1,54.8477,13680,36
1,8,1,0,32.0687,9773,36
2,7,1,7,34.0245,7118,36
2,7,1,6,57.4944,10723,36
10,0,0,7,10.9275,5156,36
2,7,1,0,42.1582,8986,36
1,8,1,5,38.1496,12267,36
2,7,1,5,33.215,5069,36
4,5,1,2,32.6296,6830,36
2,7,1,4,52.5303,9233,36
5,4,1,6,17.8636,11391,36
10,0,0,0,0.118497,7848,36
2,7,1,4,27.8463,6687,36
3,6,1,5,23.4595,8613,36
3,6,1,4,44.9275,7675,36
3,6,1,1,50.492,10937,36
6,3,1,1,17.0499,7976,36
5,4,1,6,41.7724,6218,36
3,6,1,8,49.1161,12809,36
3,6,1,1,23.5342,11112,36
4,5,1,8,55.157,4815,36
1,8,1,6,33.5221,13708,36
2,7,1,5,59.5602,13588,36
3,6,1,3,31.9636,10645,36
4,5,1,0,31.7659,12412,36
1,8,1,8,56.407,13286,36
2,7,1,3,50.3165,5432,36
4,5,1,3,44.7355,7667,36
5,4,1,4,41.5373,7838,36
6,3,1,0,40.8269,5487,36
2,7,1,8,27.2196,12593,36
5,4,1,4,35.545,5815,36
4,5,1,6,30.9587,6062,36
4,5,1,5,37.0143,10452,36
4,5,1,5,56.0989,10069,36
4,5,1,5,41.3091,5880,36
4,5,1,0,40.706,7507,36
0,9,1,4,37.6026,12034,36
5,4,1,4,50.415,7176,36
1,8,1,7,34.854,12220,36
3,6,1,9,38.8241,7308,36
2,7,1,5,21.3407,13025,36
1,8,1,8,28.7644,8713,36
3,6,1,4,16.3513,11399,36
1,8,1,2,32.9933,8287,36
3,6,1,2,43.2957,9403,36
4,5,1,3,59.6694,8821,36
7,2,1,5,44.7818,7214,36
9,1,0,6,16.0581,13616,36
3,6,1,1,18.5907,5716,36
4,5,1,3,40.2876,8972,36
2,7,1,3,36.1259,9725,36
3,6,1,8,61.1725,5065,36
3,6,1,8,52.5445,10756,36
8,1,1,6,17.5169,5339,36
3,6,1,3,31.6769,6217,36
4,5,1,2,23.1998,6626,36
3,6,1,5,42.7668,5162,36
2,7,1,1,28.2023,14502,36
4,5,1,4,26.6816,6261,36
5,4,1,8,34.7399,6683,36
3,6,1,6,70.2226,13483,36
3,6,1,2,49.3274,13103,36
5,4,1,7,37.6376,4157,36
3,6,1,4,31.5905,5842,36
3,6,1,3,30.7117,6917,36
8,2,0,7,7.89192,4082,36
3,6,1,1,47.2191,9398,36
1,8,1,5,51.2756,14345,36
3,6,1,7,58.4169,8364,36
4,5,1,1,28.9999,7353,36
6,4,0,8,20.5868,6178,36
3,7,0,4,21.7266,9559,36
2,7,1,1,45.6296,11769,36
0,9,1,8,61.3272,14559,36
3,6,1,0,15.288,8775,36
1,8,1,9,48.5884,10986,36
3,6,1,4,19.1491,10402,36
5,4,1,9,35.0848,10897,36
4,5,1,0,53.0782,13344,36
3,6,1,1,27.813,10154,36
1,8,1,5,43.5733,10043,36
5,4,1,5,10.9935,6882,36
0,9,1,8,52.0414,11154,36
2,7,1,4,25.4921,5156,36
3,6,1,9,55.0655,13203,36
0,9,1,5,31.6986,14156,36
3,6,1,3,17.6837,13243,36
8,2,0,8,15.6967,11221,36
5,5,0,6,22.4959,14192,36
6,3,1,9,25.3504,7933,36
5,4,1,0,41.5014,5592,36
2,7,1,6,23.8993,11739,36
1,8,1,7,40.0881,7827,36
2,7,1,3,26.0086,8260,36
3,6,1,7,27.332,7449,37
4,5,1,2,52.7963,13840,37
2,7,1,4,32.3771,13964,37
0,9,1,1,39.0224,9891,37
4,5,1,8,44.0521,5817,37
3,6,1,1,54.8477,13701,37
1,8,1,0,32.0687,9787,37
3,6,1,7,34.0245,7096,37
1,8,1,6,57.4944,10723,37
10,0,0,7,10.9275,5122,37
2,7,1,0,42.1582,8974,37
1,8,1,5,38.1496,12266,37
2,7,1,5,33.215,5083,37
4,5,1,2,32.6296,6831,37
2,7,1,4,52.5303,9231,37
4,5,1,6,17.8636,11390,37
10,0,0,0,0.118497,7833,37
2,7,1,4,27.8463,6676,37
4,5,1,5,23.4595,8602,37
3,6,1,4,44.9275,7685,37
0,9,1,1,50.492,10928,37
7,2,1,1,17.0499,7992,37
5,4,1,6,41.7724,6224,37
3,6,1,8,49.1161,12820,37
3,6,1,1,23.5342,11115,37
4,5,1,8,55.157,4841,37
1,8,1,6,33.5221,13718,37
2,7,1,5,59.5602,13591,37
3,6,1,3,31.9636,10642,37
3,6,1,0,31.7659,12401,37
1,8,1,8,56.407,13291,37
2,7,1,3,50.3165,5434,37
5,4,1,3,44.7355,7644,37
6,3,1,4,41.5373,7833,37
5,4,1,0,40.8269,5489,37
2,7,1,8,27.2196,12578,37
4,5,1,4,35.545,5824,37
3,6,1,6,30.9587,6098,37
4,5,1,5,37.0143,10457,37
4,5,1,5,56.0989,10091,37
3,6,1,5,41.3091,5866,37
4,5,1,0,40.706,7497,37
0,9,1,4,37.6026,12025,37
4,5,1,4,50.415,7166,37
2,7,1,7,34.854,12203,37
5,4,1,9,38.8241,7299,37
2,7,1,5,21.3407,13024,37
1,8,1,8,28.7644,8723,37
2,7,1,4,16.3513,11408,37
2,7,1,2,32.9933,8290,37
3,6,1,2,43.2957,9401,37
4,5,1,3,59.6694,8831,37
6,3,1,5,44.7818,7214,37
8,2,0,6,16.0581,13619,37
3,6,1,1,18.5907,5717,37
4,5,1,3,40.2876,8974,37
2,7,1,3,36.1259,9722,37
3,6,1,8,61.1725,5079,37
4,5,1,8,52.5445,10766,37
8,1,1,6,17.5169,5331,37
3,6,1,3,31.6769,6205,37
4,5,1,2,23.1998,6631,37
3,6,1,5,42.7668,5163,37
